Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
61936565,07/27/2024 04:18:19 PM,08/08/2024 11:42:12 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10024,158 WEST   84 STREET,WEST   84 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   84 STREET,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,07/29/2024 06:52:45 AM,07 MANHATTAN,1012140059,MANHATTAN,991046,225690,PHONE,Unspecified,MANHATTAN,,,,,,,,40.786140479123794,-73.9754588423166,"(40.786140479123794, -73.9754588423166)"
61939224,07/27/2024 02:18:08 PM,08/06/2024 05:30:50 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11414,162-42 96 STREET,96 STREET,162 AVENUE,163 AVENUE,162 AVENUE,163 AVENUE,ADDRESS,HOWARD BEACH,96 STREET,,Closed,,"The Department of Sanitation (DSNY) inspected the lot and notified the property owner that they must clean it. At the agency's follow-up inspection, they found the lot was clean.",08/06/2024 05:30:54 AM,10 QUEENS,4141970027,QUEENS,1029861,177519,PHONE,Unspecified,QUEENS,,,,,,,,40.65380786596701,-73.83561991464558,"(40.65380786596701, -73.83561991464558)"
61939124,07/27/2024 02:03:50 PM,07/29/2024 08:16:40 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10009,110 EAST    1 STREET,EAST    1 STREET,LUDLOW STREET,AVENUE A,LUDLOW STREET,AVENUE A,ADDRESS,NEW YORK,EAST    1 STREET,,Closed,,The Department of Sanitation (DSNY) didn't see a violation of their rules or a condition they could resolve. DSNY will refer your complaint to another agency.  This Service Request has been closed.,07/29/2024 08:16:39 AM,03 MANHATTAN,1004290047,MANHATTAN,987952,202447,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72234618944595,-73.98664443797722,"(40.72234618944595, -73.98664443797722)"
61941854,07/27/2024 10:22:08 AM,08/03/2024 02:07:01 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10002,291 GRAND STREET,GRAND STREET,ELDRIDGE STREET,ALLEN STREET,ELDRIDGE STREET,ALLEN STREET,ADDRESS,NEW YORK,GRAND STREET,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,07/27/2024 10:47:42 AM,03 MANHATTAN,1003070015,MANHATTAN,986438,200723,PHONE,Unspecified,MANHATTAN,,,,,,,,40.7176147287562,-73.99210699752233,"(40.7176147287562, -73.99210699752233)"
61939222,07/27/2024 08:22:55 AM,07/27/2024 10:08:03 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10024,160 WEST   84 STREET,WEST   84 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   84 STREET,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,07/27/2024 10:07:43 AM,07 MANHATTAN,1012140060,MANHATTAN,991040,225694,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7861514626667,-73.97548050498007,"(40.7861514626667, -73.97548050498007)"
61931432,07/26/2024 08:25:47 PM,07/29/2024 11:36:57 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11238,423 LINCOLN PLACE,LINCOLN PLACE,WASHINGTON AVENUE,CLASSON AVENUE,WASHINGTON AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,LINCOLN PLACE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/27/2024 06:45:29 AM,08 BROOKLYN,3011770047,BROOKLYN,994748,184283,PHONE,Unspecified,BROOKLYN,,,,,,,,40.672484789129534,-73.96215508499486,"(40.672484789129534, -73.96215508499486)"
61931178,07/26/2024 06:03:50 PM,07/30/2024 01:01:53 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10473,701 THERIOT AVENUE,THERIOT AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,THIERIOT AVENUE,,Closed,,"The Department of Sanitation (DSNY) found an open Service Request already exists for the same location.  DSNY's system can't accept more than one complaint per address at a time. Your Service Request has been closed. DSNY will address the original request.  If you filed the original request, you can get the status with your Service Request number at nyc.gov/311 or by calling 311.  If you didn't file it, you can get the status by calling DSNY at (212) 291-1220.",07/27/2024 01:02:16 PM,09 BRONX,2035990071,BRONX,1022552,237946,PHONE,Unspecified,BRONX,,,,,,,,40.81969941033798,-73.86161715425872,"(40.81969941033798, -73.86161715425872)"
61929228,07/26/2024 05:00:29 PM,07/27/2024 10:20:36 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11238,16 CLIFTON PLACE,CLIFTON PLACE,ST JAMES PLACE,GRAND AVENUE,ST JAMES PLACE,GRAND AVENUE,ADDRESS,BROOKLYN,CLIFTON PLACE,,Closed,,"The Department of Sanitation (DSNY) found an open Service Request already exists for the same location.  DSNY's system can't accept more than one complaint per address at a time. Your Service Request has been closed. DSNY will address the original request.  If you filed the original request, you can get the status with your Service Request number at nyc.gov/311 or by calling 311.  If you didn't file it, you can get the status by calling DSNY at (212) 291-1220.",07/27/2024 05:45:17 AM,02 BROOKLYN,3019510014,BROOKLYN,994251,189813,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6876639588901,-73.96393854513808,"(40.6876639588901, -73.96393854513808)"
61926943,07/26/2024 04:59:51 PM,08/08/2024 02:30:49 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10453,1849 SEDGEWICK AVENUE,SEDGEWICK AVENUE,WEST TREMONT AVENUE,WEST  179 STREET,WEST TREMONT AVENUE,WEST  179 STREET,ADDRESS,BRONX,SEDGWICK AVENUE,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,07/27/2024 10:54:07 AM,05 BRONX,2028810084,BRONX,1006912,250136,PHONE,Unspecified,BRONX,,,,,,,,40.85321138574423,-73.91808231266482,"(40.85321138574423, -73.91808231266482)"
61927959,07/26/2024 03:25:14 PM,07/27/2024 10:56:22 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10033,568 WEST  185 STREET,WEST  185 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  185 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/27/2024 03:10:57 AM,12 MANHATTAN,1021570008,MANHATTAN,1003259,249469,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85138928999981,-73.93128891561584,"(40.85138928999981, -73.93128891561584)"
61931137,07/26/2024 02:26:09 PM,07/27/2024 12:31:41 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10305,12 DUMONT AVENUE,DUMONT AVENUE,DEAD END,OREGON ROAD,DEAD END,OREGON ROAD,ADDRESS,STATEN ISLAND,DUMONT AVENUE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/27/2024 11:46:20 AM,02 STATEN ISLAND,5033240025,STATEN ISLAND,959887,156113,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.595136862036206,-74.0877260196851,"(40.595136862036206, -74.0877260196851)"
61925618,07/26/2024 01:02:43 PM,07/29/2024 08:55:46 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10005,67 WALL STREET,WALL STREET,HANOVER STREET,PEARL STREET,HANOVER STREET,PEARL STREET,ADDRESS,NEW YORK,WALL STREET,,Closed,,"The Department of Sanitation (DSNY) investigated and addressed the issue. If the problem still exists, please file a new complaint.",07/29/2024 08:55:45 AM,01 MANHATTAN,1000270017,MANHATTAN,981866,196281,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.70542244442376,-74.0085984809701,"(40.70542244442376, -74.0085984809701)"
61927944,07/26/2024 11:39:39 AM,07/30/2024 05:02:20 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11223,1871 WEST   13 STREET,WEST   13 STREET,HIGHLAWN AVENUE,AVENUE S,HIGHLAWN AVENUE,AVENUE S,ADDRESS,BROOKLYN,WEST   13 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/27/2024 12:13:22 PM,11 BROOKLYN,3066680058,BROOKLYN,988390,158325,PHONE,Unspecified,BROOKLYN,,,,,,,,40.601240872816305,-73.98509137356704,"(40.601240872816305, -73.98509137356704)"
61929972,07/26/2024 08:59:25 AM,08/07/2024 08:45:44 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,108 WEST   40 STREET,WEST   40 STREET,AVENUE OF THE AMERICAS,BROADWAY,AVENUE OF THE AMERICAS,BROADWAY,ADDRESS,NEW YORK,WEST   40 STREET,,Closed,,The Department of Sanitation (DSNY) removed the items.,07/27/2024 06:45:24 AM,05 MANHATTAN,1008150039,MANHATTAN,988234,213902,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7537872039485,-73.98562029360019,"(40.7537872039485, -73.98562029360019)"
61922272,07/25/2024 08:23:41 PM,07/26/2024 10:34:26 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11212,OSBORN STREET,OSBORN STREET,RIVERDALE AVENUE,NEWPORT STREET,RIVERDALE AVENUE,NEWPORT STREET,BLOCKFACE,,,,Closed,,The Department of Sanitation (DSNY) closed your Service Request. The condition doesn't meet their criteria for a complaint or Service Request.,07/26/2024 10:34:25 AM,Unspecified BROOKLYN,,BROOKLYN,,179911,ONLINE,Unspecified,BROOKLYN,,,,,,,,,,
61920831,07/25/2024 06:58:42 PM,08/08/2024 02:30:43 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10468,PAUL AVENUE,PAUL AVENUE,PAUL AVENUE,WEST  205 STREET,PAUL AVENUE,WEST  205 STREET,INTERSECTION,,,,Closed,,"The Department of Sanitation (DSNY) found an open Service Request already exists for the same location.  DSNY's system can't accept more than one complaint per address at a time. Your Service Request has been closed. DSNY will address the original request.  If you filed the original request, you can get the status with your Service Request number at nyc.gov/311 or by calling 311.  If you didn't file it, you can get the status by calling DSNY at (212) 291-1220.",07/26/2024 04:47:23 AM,07 BRONX,,BRONX,1014764,258803,ONLINE,Unspecified,BRONX,,,,,,,,40.87697600855731,-73.88965978148143,"(40.87697600855731, -73.88965978148143)"
61914214,07/25/2024 05:39:19 PM,07/30/2024 01:00:35 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10459,911 LONGWOOD AVENUE,LONGWOOD AVENUE,HEWITT PLACE,DAWSON STREET,HEWITT PLACE,DAWSON STREET,ADDRESS,BRONX,LONGWOOD AVENUE,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,07/27/2024 08:00:49 AM,02 BRONX,2026960001,BRONX,1012003,237469,ONLINE,Unspecified,BRONX,,,,,,,,40.818429622135234,-73.89973199627376,"(40.818429622135234, -73.89973199627376)"
61915554,07/25/2024 04:59:38 PM,07/30/2024 12:59:36 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10456,1242 MORRIS AVENUE,MORRIS AVENUE,EAST  168 STREET,EAST  169 STREET,EAST  168 STREET,EAST  169 STREET,ADDRESS,BRONX,MORRIS AVENUE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/26/2024 06:00:26 AM,04 BRONX,2024390030,BRONX,1008216,243297,ONLINE,Unspecified,BRONX,,,,,,,,40.83443690010694,-73.91339311067613,"(40.83443690010694, -73.91339311067613)"
61918043,07/25/2024 03:25:28 PM,07/26/2024 07:47:32 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10453,CEDAR AVENUE,CEDAR AVENUE,CEDAR AVENUE,WEST  179 STREET,CEDAR AVENUE,WEST  179 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) didn't see a violation of their rules or a condition they could resolve. DSNY will refer your complaint to another agency.  This Service Request has been closed.,07/26/2024 07:47:32 AM,05 BRONX,,BRONX,1007158,251123,PHONE,Unspecified,BRONX,,,,,,,,40.85591977049978,-73.91718970947426,"(40.85591977049978, -73.91718970947426)"
61920649,07/25/2024 01:39:03 PM,07/26/2024 03:12:15 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11369,24-60 GILLMORE STREET,GILLMORE STREET,24 AVENUE,25 AVENUE,24 AVENUE,25 AVENUE,ADDRESS,EAST ELMHURST,GILLMORE STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/26/2024 04:05:18 AM,03 QUEENS,4016440032,QUEENS,1020592,218334,ONLINE,Unspecified,QUEENS,,,,,,,,40.76587810785693,-73.86880462992846,"(40.76587810785693, -73.86880462992846)"
61922163,07/25/2024 01:23:40 PM,07/30/2024 12:57:37 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10463,2886 BAILEY AVENUE,BAILEY AVENUE,WEST  229 STREET,WEST  230 STREET,WEST  229 STREET,WEST  230 STREET,ADDRESS,BRONX,BAILEY AVENUE,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/27/2024 11:08:32 AM,08 BRONX,2032600022,BRONX,1010729,258307,PHONE,Unspecified,BRONX,,,,,,,,40.87562767034639,-73.90425250026315,"(40.87562767034639, -73.90425250026315)"
61914116,07/25/2024 01:08:30 PM,07/26/2024 12:26:59 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11419,LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,LIBERTY AVENUE,LEFFERTS BOULEVARD,LIBERTY AVENUE,INTERSECTION,,,,Closed,,The Department of Sanitation (DSNY) gave the business a violation.,07/26/2024 05:42:28 AM,10 QUEENS,,QUEENS,1033013,189339,ONLINE,Unspecified,QUEENS,,,,,,,,40.68623426262027,-73.82417476733417,"(40.68623426262027, -73.82417476733417)"
61921978,07/25/2024 11:46:43 AM,07/26/2024 03:23:56 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11378,60-24 56 DRIVE,56 DRIVE,60 STREET,61 STREET,60 STREET,61 STREET,ADDRESS,MASPETH,56 DRIVE,,Closed,,The Department of Sanitation (DSNY) removed the items.,07/26/2024 10:36:12 AM,05 QUEENS,4027050055,QUEENS,1010380,202986,PHONE,Unspecified,QUEENS,,,,,,,,40.723787796564075,-73.90572975400771,"(40.723787796564075, -73.90572975400771)"
61916779,07/25/2024 11:21:21 AM,08/08/2024 03:00:36 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,11691,25-11 SEAGIRT AVENUE,SEAGIRT AVENUE,BEACH   25 STREET,BEACH   26 STREET,BEACH   25 STREET,BEACH   26 STREET,ADDRESS,FAR ROCKAWAY,SEAGIRT AVENUE,,Closed,,The Department of Sanitation (DSNY) cleaned the location.,07/27/2024 08:37:10 AM,14 QUEENS,4158170051,QUEENS,1051185,156198,PHONE,Unspecified,QUEENS,,,,,,,,40.595150902523905,-73.75898088126779,"(40.595150902523905, -73.75898088126779)"
61919423,07/25/2024 08:27:33 AM,07/27/2024 10:01:00 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,775 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   26 STREET,WEST   27 STREET,WEST   26 STREET,WEST   27 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/25/2024 08:27:45 AM,05 MANHATTAN,1008020035,MANHATTAN,986644,210663,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74489753887597,-73.99136033544994,"(40.74489753887597, -73.99136033544994)"
61918042,07/25/2024 08:20:08 AM,07/27/2024 07:24:09 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10001,875 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   31 STREET,WEST   32 STREET,WEST   31 STREET,WEST   32 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/25/2024 08:20:18 AM,05 MANHATTAN,1008070039,MANHATTAN,987268,211790,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74799068011893,-73.9891078871015,"(40.74799068011893, -73.9891078871015)"
61916809,07/25/2024 07:19:18 AM,07/26/2024 03:01:02 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,26 MERCER STREET,MERCER STREET,HOWARD STREET,GRAND STREET,HOWARD STREET,GRAND STREET,ADDRESS,NEW YORK,MERCER STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:14:19 PM,02 MANHATTAN,1002310036,MANHATTAN,983756,201899,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.720842822587386,-74.00178214445955,"(40.720842822587386, -74.00178214445955)"
61916810,07/25/2024 07:17:27 AM,07/26/2024 03:01:07 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,443 BROADWAY,BROADWAY,HOWARD STREET,GRAND STREET,HOWARD STREET,GRAND STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:15:26 PM,02 MANHATTAN,1002317501,MANHATTAN,983937,201702,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.720302113338235,-74.00112916334068,"(40.720302113338235, -74.00112916334068)"
61918044,07/25/2024 07:13:39 AM,07/26/2024 03:01:13 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10013,55 MERCER STREET,MERCER STREET,GRAND STREET,BROOME STREET,GRAND STREET,BROOME STREET,ADDRESS,NEW YORK,MERCER STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:16:05 PM,02 MANHATTAN,1004740013,MANHATTAN,983991,202273,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72186937231199,-74.00093437758036,"(40.72186937231199, -74.00093437758036)"
61914099,07/25/2024 07:10:54 AM,07/26/2024 03:01:37 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,520 BROADWAY,BROADWAY,BROOME STREET,SPRING STREET,BROOME STREET,SPRING STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:19:08 PM,02 MANHATTAN,1004830015,MANHATTAN,984498,202562,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.722662607770445,-73.99910529576053,"(40.722662607770445, -73.99910529576053)"
61918091,07/25/2024 07:08:08 AM,07/26/2024 03:01:33 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,650 BROADWAY,BROADWAY,BLEECKER STREET,BOND STREET,BLEECKER STREET,BOND STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:18:35 PM,02 MANHATTAN,1005290004,MANHATTAN,985456,204049,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72674398325149,-73.99564887340004,"(40.72674398325149, -73.99564887340004)"
61914115,07/25/2024 07:06:46 AM,07/26/2024 03:02:44 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,543 LA GUARDIA PLACE,LA GUARDIA PLACE,BLEECKER STREET,WEST    3 STREET,BLEECKER STREET,WEST    3 STREET,ADDRESS,NEW YORK,LA GUARDIA PLACE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:28:37 PM,02 MANHATTAN,1005330010,MANHATTAN,984709,204785,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.728764194142315,-73.99834392400119,"(40.728764194142315, -73.99834392400119)"
61912752,07/25/2024 07:01:18 AM,07/26/2024 03:02:39 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,89 MAC DOUGAL STREET,MAC DOUGAL STREET,WEST HOUSTON STREET,BLEECKER STREET,WEST HOUSTON STREET,BLEECKER STREET,ADDRESS,NEW YORK,MAC DOUGAL STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:28:08 PM,02 MANHATTAN,1005260025,MANHATTAN,983880,204875,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.729011226335615,-74.00133496817217,"(40.729011226335615, -74.00133496817217)"
61922146,07/25/2024 06:59:10 AM,07/26/2024 03:02:29 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10012,194 BLEECKER STREET,BLEECKER STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:22:53 PM,02 MANHATTAN,1005260022,MANHATTAN,983831,204985,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72931314727778,-74.00151176810388,"(40.72931314727778, -74.00151176810388)"
61922050,07/25/2024 06:53:06 AM,07/26/2024 03:05:53 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,73 7 AVENUE SOUTH,7 AVENUE SOUTH,BLEECKER STREET,BARROW STREET,BLEECKER STREET,BARROW STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 06:53:16 AM,02 MANHATTAN,1005900055,MANHATTAN,983269,206076,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.732307630595805,-74.0035396447638,"(40.732307630595805, -74.0035396447638)"
61916777,07/25/2024 06:47:49 AM,07/26/2024 03:02:03 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10011,1 7 AVENUE,7 AVENUE,7 AVENUE SOUTH,WEST   12 STREET,7 AVENUE SOUTH,WEST   12 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:20:47 PM,02 MANHATTAN,1006077503,MANHATTAN,983968,207660,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.736655370347016,-74.0010175789558,"(40.736655370347016, -74.0010175789558)"
61915442,07/25/2024 06:46:31 AM,07/26/2024 03:05:38 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,131 7 AVENUE SOUTH,7 AVENUE SOUTH,WEST   10 STREET,CHARLES STREET,WEST   10 STREET,CHARLES STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 06:46:42 AM,02 MANHATTAN,1006110034,MANHATTAN,983617,206878,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73450895513339,-74.00228406641872,"(40.73450895513339, -74.00228406641872)"
61922147,07/25/2024 06:43:56 AM,07/26/2024 03:01:57 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,89 GREENWICH AVENUE,GREENWICH AVENUE,BANK STREET,WEST   12 STREET,BANK STREET,WEST   12 STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:19:40 PM,02 MANHATTAN,1006150036,MANHATTAN,983821,207892,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73729214707372,-74.00154803384405,"(40.73729214707372, -74.00154803384405)"
61915445,07/25/2024 06:41:12 AM,07/26/2024 03:04:53 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,81 GREENWICH AVENUE,GREENWICH AVENUE,7 AVENUE,BANK STREET,7 AVENUE,BANK STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:30:17 PM,02 MANHATTAN,1006140056,MANHATTAN,983881,207760,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.736929842425965,-74.00133151837392,"(40.736929842425965, -74.00133151837392)"
61912753,07/25/2024 06:39:21 AM,07/26/2024 03:01:25 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10014,75 GREENWICH AVENUE,GREENWICH AVENUE,7 AVENUE,BANK STREET,7 AVENUE,BANK STREET,ADDRESS,NEW YORK,GREENWICH AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 10:17:52 PM,02 MANHATTAN,1006140061,MANHATTAN,983917,207683,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73671849788938,-74.0012016103309,"(40.73671849788938, -74.0012016103309)"
61916778,07/25/2024 06:37:23 AM,07/27/2024 10:01:44 AM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10003,125 5 AVENUE,5 AVENUE,EAST   19 STREET,EAST   20 STREET,EAST   19 STREET,EAST   20 STREET,ADDRESS,NEW YORK,5 AVENUE,,Closed,,The Department of Sanitation (DSNY) inspected but didn't see a violation of their rules. Your Service Request has been closed.,07/25/2024 06:37:30 AM,05 MANHATTAN,1008480004,MANHATTAN,986696,208641,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73934763864729,-73.99117340885094,"(40.73934763864729, -73.99117340885094)"
61912772,07/25/2024 06:32:54 AM,07/26/2024 02:50:09 PM,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10016,108 EAST   38 STREET,EAST   38 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   38 STREET,,Closed,,The Department of Sanitation (DSNY) visited the business. They didn't find the condition you reported. Your Service Request has been closed.,07/25/2024 06:33:01 AM,06 MANHATTAN,1008930082,MANHATTAN,990085,212288,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74935615457586,-73.97894076145974,"(40.74935615457586, -73.97894076145974)"
